unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1.61479E+12,2021/3/3 17:00,EOS/USDT,3.9097,3.9375,3.8878,3.9147,714084.84,2795591.503,6220
1.61479E+12,2021/3/3 18:00,EOS/USDT,3.9125,3.9199,3.8778,3.8911,580679.44,2266650.347,4318
1.6148E+12,2021/3/3 19:00,EOS/USDT,3.8913,3.8923,3.8218,3.8645,810459.33,3120714.815,5795
1.6148E+12,2021/3/3 20:00,EOS/USDT,3.8626,3.8733,3.8128,3.8219,608639.81,2342872.044,4522
1.61481E+12,2021/3/3 21:00,EOS/USDT,3.8193,3.8723,3.81,3.8643,562301.5,2161163.828,4475
1.61481E+12,2021/3/3 22:00,EOS/USDT,3.8631,3.8936,3.8316,3.8429,477506.44,1846746.278,4661
1.61481E+12,2021/3/3 23:00,EOS/USDT,3.8421,3.8987,3.823,3.8258,1089840.08,4200431.482,27857
1.61482E+12,2021/3/4 0:00,EOS/USDT,3.8256,3.8595,3.7548,3.8561,1767482.29,6730316.906,28661
1.61482E+12,2021/3/4 1:00,EOS/USDT,3.8545,3.9249,3.8395,3.8989,1316535.33,5125272.293,40434
1.61482E+12,2021/3/4 2:00,EOS/USDT,3.8988,3.9168,3.858,3.8605,706779.59,2751197.742,7290
1.61483E+12,2021/3/4 3:00,EOS/USDT,3.8606,3.8831,3.7733,3.7829,1095633.65,4187016.899,11079
1.61483E+12,2021/3/4 4:00,EOS/USDT,3.7829,3.8218,3.7477,3.7564,1559452.94,5904726.144,10747
1.61483E+12,2021/3/4 5:00,EOS/USDT,3.7561,3.8454,3.7542,3.8421,923042.37,3504636.085,7906
1.61484E+12,2021/3/4 6:00,EOS/USDT,3.8425,3.8431,3.7806,3.7915,745770.67,2844379.948,9386
1.61484E+12,2021/3/4 7:00,EOS/USDT,3.7914,3.8634,3.7837,3.8625,831589.99,3190173.994,7557
1.61484E+12,2021/3/4 8:00,EOS/USDT,3.8624,3.9,3.8419,3.8552,1125704.51,4366069.342,8934
1.61485E+12,2021/3/4 9:00,EOS/USDT,3.8551,3.8638,3.7378,3.7739,1912072.44,7240226.096,14084
1.61485E+12,2021/3/4 10:00,EOS/USDT,3.7746,3.8109,3.7565,3.7851,999680.28,3780520.297,8080
1.61486E+12,2021/3/4 11:00,EOS/USDT,3.7859,3.7998,3.7513,3.7819,829305.53,3135004.22,6184
1.61486E+12,2021/3/4 12:00,EOS/USDT,3.7819,3.8039,3.766,3.7796,1043392.76,3946764.287,6795
1.61486E+12,2021/3/4 13:00,EOS/USDT,3.7796,3.8029,3.742,3.8024,820192,3097990.036,7273
1.61487E+12,2021/3/4 14:00,EOS/USDT,3.8024,3.884,3.7839,3.8141,1317571.55,5051209.186,11328
1.61487E+12,2021/3/4 15:00,EOS/USDT,3.8147,3.8534,3.7733,3.8341,1073713.76,4091326.26,7477
1.61487E+12,2021/3/4 16:00,EOS/USDT,3.8346,3.8797,3.8174,3.8306,1451955.7,5580386.871,9013
1.61488E+12,2021/3/4 17:00,EOS/USDT,3.8306,3.8749,3.7709,3.7896,1291470.64,4940563.124,9682
1.61488E+12,2021/3/4 18:00,EOS/USDT,3.788,3.7909,3.638,3.6485,2553466.3,9479552.921,17638
1.61488E+12,2021/3/4 19:00,EOS/USDT,3.649,3.72,3.6412,3.7029,972524.66,3585555.364,6212
1.61489E+12,2021/3/4 20:00,EOS/USDT,3.7026,3.7343,3.666,3.7243,818324.22,3034097.509,5622
1.61489E+12,2021/3/4 21:00,EOS/USDT,3.7251,3.7377,3.7003,3.7203,465830.97,1733547.373,2845
1.6149E+12,2021/3/4 22:00,EOS/USDT,3.7195,3.7524,3.7035,3.7372,379375.86,1415367.736,2746
1.6149E+12,2021/3/4 23:00,EOS/USDT,3.7391,3.7622,3.7156,3.7483,424498.92,1588771.294,2628
1.6149E+12,2021/3/5 0:00,EOS/USDT,3.749,3.7557,3.5878,3.6202,1741938.19,6365940.45,14673
1.61491E+12,2021/3/5 1:00,EOS/USDT,3.6196,3.6333,3.5669,3.6086,1070527.15,3849036.412,10550
1.61491E+12,2021/3/5 2:00,EOS/USDT,3.608,3.6259,3.5563,3.6221,712635.32,2559784.454,7067
1.61491E+12,2021/3/5 3:00,EOS/USDT,3.6222,3.6365,3.5923,3.6336,432544.3,1564460.375,4082
1.61492E+12,2021/3/5 4:00,EOS/USDT,3.6335,3.6421,3.5855,3.5887,667258.44,2417192.122,5465
1.61492E+12,2021/3/5 5:00,EOS/USDT,3.5888,3.6392,3.5888,3.6269,425272.32,1538504.44,4204
1.61492E+12,2021/3/5 6:00,EOS/USDT,3.6271,3.6611,3.6257,3.654,532105.45,1940368.244,5043
1.61493E+12,2021/3/5 7:00,EOS/USDT,3.6537,3.6709,3.6212,3.6501,452154.42,1647854.916,4467
1.61493E+12,2021/3/5 8:00,EOS/USDT,3.6501,3.6582,3.5738,3.5929,957814.74,3459610.288,8392
1.61493E+12,2021/3/5 9:00,EOS/USDT,3.5919,3.6409,3.5828,3.6329,513076.16,1857212.364,5286
1.61494E+12,2021/3/5 10:00,EOS/USDT,3.6324,3.6474,3.6164,3.629,439855.75,1598913.269,3657
1.61494E+12,2021/3/5 11:00,EOS/USDT,3.6289,3.6527,3.6289,3.6487,457635.06,1667850.488,4644
1.61495E+12,2021/3/5 12:00,EOS/USDT,3.6494,3.6743,3.6183,3.6694,702603.06,2566009.385,7006
1.61495E+12,2021/3/5 13:00,EOS/USDT,3.6705,3.7268,3.6486,3.701,1250623.08,4620720.471,11109
1.61495E+12,2021/3/5 14:00,EOS/USDT,3.702,3.7496,3.6947,3.7076,1276907.79,4749008.642,29800
1.61496E+12,2021/3/5 15:00,EOS/USDT,3.7082,3.7289,3.6517,3.6521,736593.71,2723646.679,6649
1.61496E+12,2021/3/5 16:00,EOS/USDT,3.6527,3.6678,3.5854,3.632,2182276.76,7919984.829,46370
1.61496E+12,2021/3/5 17:00,EOS/USDT,3.6319,3.696,3.6191,3.6876,919473.62,3369170.871,10515
1.61497E+12,2021/3/5 18:00,EOS/USDT,3.6889,3.7163,3.6766,3.71,615760.23,2278300.984,4887
1.61497E+12,2021/3/5 19:00,EOS/USDT,3.7101,3.7407,3.6842,3.717,651217.52,2416095.922,4328
1.61497E+12,2021/3/5 20:00,EOS/USDT,3.7153,3.7293,3.7027,3.7271,596419.52,2217964.196,3519
1.61498E+12,2021/3/5 21:00,EOS/USDT,3.7275,3.7392,3.711,3.7222,428714.28,1596754.453,3093
1.61498E+12,2021/3/5 22:00,EOS/USDT,3.7222,3.7428,3.7069,3.7286,328682.33,1225301.266,2858
1.61499E+12,2021/3/5 23:00,EOS/USDT,3.7293,3.7301,3.6812,3.6904,398474.03,1474312.965,11072
1.61499E+12,2021/3/6 0:00,EOS/USDT,3.6916,3.7249,3.6907,3.7084,470912.05,1747532.183,3912
1.61499E+12,2021/3/6 1:00,EOS/USDT,3.707,3.7175,3.6896,3.7063,367391.24,1360699.693,2602
1.615E+12,2021/3/6 3:00,EOS/USDT,3.7072,3.7375,3.6795,3.7073,261054.99,968651.237,2746
1.615E+12,2021/3/6 4:00,EOS/USDT,3.7078,3.7112,3.6759,3.6913,368829.4,1360856.361,3508
1.61501E+12,2021/3/6 5:00,EOS/USDT,3.6903,3.743,3.6817,3.7294,612100.36,2276669.141,3995
1.61501E+12,2021/3/6 6:00,EOS/USDT,3.7288,3.7605,3.7288,3.7532,558473.72,2094101.622,5410
1.61501E+12,2021/3/6 7:00,EOS/USDT,3.7532,3.7674,3.7434,3.7617,481726.25,1809972.685,4359
1.61502E+12,2021/3/6 8:00,EOS/USDT,3.7621,3.7712,3.7346,3.7361,635977.78,2390370.265,5911
1.61502E+12,2021/3/6 9:00,EOS/USDT,3.736,3.7517,3.7195,3.7229,499501.24,1865534.585,4582
1.61502E+12,2021/3/6 10:00,EOS/USDT,3.7227,3.749,3.7076,3.7155,534814.58,1994764.543,4591
1.61503E+12,2021/3/6 11:00,EOS/USDT,3.7153,3.7265,3.6985,3.7057,798393.74,2961172.652,44958
1.61503E+12,2021/3/6 12:00,EOS/USDT,3.7057,3.7145,3.6472,3.6729,900088.22,3311141.888,9704
1.61504E+12,2021/3/6 13:00,EOS/USDT,3.6734,3.6787,3.5976,3.6251,1329698.82,4822297.626,15504
1.61504E+12,2021/3/6 14:00,EOS/USDT,3.6249,3.6544,3.6183,3.65,434154.16,1580368.676,4143
1.61504E+12,2021/3/6 15:00,EOS/USDT,3.6498,3.6591,3.6298,3.6316,506729.97,1848397.051,4353
1.61505E+12,2021/3/6 16:00,EOS/USDT,3.6316,3.6857,3.619,3.6725,788750.29,2887103.527,6382
1.61505E+12,2021/3/6 17:00,EOS/USDT,3.6726,3.6951,3.6608,3.6819,487459.29,1793031.496,4207
1.61505E+12,2021/3/6 18:00,EOS/USDT,3.6823,3.7017,3.6743,3.6925,512928.59,1890799.476,3318
1.61506E+12,2021/3/6 19:00,EOS/USDT,3.6925,3.711,3.6851,3.7096,246856.96,913140.6719,2447
1.61506E+12,2021/3/6 20:00,EOS/USDT,3.7096,3.725,3.7019,3.7228,937157.89,3483114.066,5443
1.61506E+12,2021/3/6 21:00,EOS/USDT,3.7232,3.7363,3.7163,3.725,572455.95,2133697.189,3823
1.61507E+12,2021/3/6 22:00,EOS/USDT,3.7257,3.7498,3.7257,3.7399,538838.84,2015119.164,3053
1.61507E+12,2021/3/6 23:00,EOS/USDT,3.7401,3.7466,3.7013,3.7207,565550.03,2105578,4068
1.61508E+12,2021/3/7 0:00,EOS/USDT,3.7214,3.7632,3.7214,3.7594,607554.14,2278340.999,5005
1.61508E+12,2021/3/7 1:00,EOS/USDT,3.76,3.773,3.7297,3.7349,797854.92,2996463.365,5747
1.61508E+12,2021/3/7 2:00,EOS/USDT,3.7355,3.7684,3.7343,3.7579,471977.5,1771788.941,3854
1.61509E+12,2021/3/7 3:00,EOS/USDT,3.7596,3.77,3.73,3.7381,426446.05,1600713.678,3041
1.61509E+12,2021/3/7 4:00,EOS/USDT,3.7381,3.7463,3.7243,3.7375,455861.96,1703174.643,3814
1.61509E+12,2021/3/7 5:00,EOS/USDT,3.7374,3.748,3.72,3.7477,423413.12,1581125.77,2740
1.6151E+12,2021/3/7 6:00,EOS/USDT,3.7476,3.7553,3.7154,3.7442,651893.34,2436476.481,3791
1.6151E+12,2021/3/7 7:00,EOS/USDT,3.7454,3.7725,3.7344,3.7686,521069.76,1955060.656,3624
1.6151E+12,2021/3/7 8:00,EOS/USDT,3.768,3.7983,3.7633,3.7678,1627563.41,6153673.932,9593
1.61511E+12,2021/3/7 9:00,EOS/USDT,3.7678,3.798,3.7678,3.7969,753760.8,2852920.438,5634
1.61511E+12,2021/3/7 10:00,EOS/USDT,3.7967,3.7994,3.7723,3.7832,1650948.62,6244059.682,7251
1.61511E+12,2021/3/7 11:00,EOS/USDT,3.782,3.7919,3.7633,3.791,685450.71,2590291.696,4616
1.61512E+12,2021/3/7 12:00,EOS/USDT,3.7915,3.8,3.7696,3.7885,665006.03,2517035.232,5042
1.61512E+12,2021/3/7 13:00,EOS/USDT,3.7886,3.7899,3.7579,3.772,708274.25,2671786.955,5343
1.61513E+12,2021/3/7 14:00,EOS/USDT,3.7721,3.7928,3.7274,3.7669,896853.43,3367693.263,7691
1.61513E+12,2021/3/7 15:00,EOS/USDT,3.7667,3.7725,3.7444,3.7725,553740.86,2080691.285,4126
1.61513E+12,2021/3/7 16:00,EOS/USDT,3.7728,3.8045,3.7726,3.7925,872714.21,3307618.062,7691
1.61514E+12,2021/3/7 17:00,EOS/USDT,3.7925,3.8,3.779,3.8,401391.77,1521598.09,3230
1.61514E+12,2021/3/7 18:00,EOS/USDT,3.8012,3.8012,3.7646,3.7658,515001.83,1946935.588,4133
1.61514E+12,2021/3/7 19:00,EOS/USDT,3.7658,3.7658,3.7505,3.7588,567811.51,2134683.885,3771
1.61515E+12,2021/3/7 20:00,EOS/USDT,3.7588,3.7633,3.7295,3.7456,513978.8,1923952.161,4025
1.61515E+12,2021/3/7 21:00,EOS/USDT,3.7457,3.7699,3.7391,3.7689,322415.97,1211081.244,2300
1.61515E+12,2021/3/7 22:00,EOS/USDT,3.769,3.7856,3.7539,3.773,328883.65,1239971.95,2605
1.61516E+12,2021/3/7 23:00,EOS/USDT,3.7733,3.8469,3.7727,3.831,860550.07,3281540.932,7631
1.61516E+12,2021/3/8 0:00,EOS/USDT,3.8305,3.8934,3.8254,3.873,1264906.64,4890262.836,9706
1.61517E+12,2021/3/8 1:00,EOS/USDT,3.8726,3.93,3.8653,3.9017,1408731.97,5496522.576,10131
1.61517E+12,2021/3/8 2:00,EOS/USDT,3.9019,3.9117,3.8084,3.8268,1536544.87,5921227.243,11396
1.61517E+12,2021/3/8 3:00,EOS/USDT,3.8271,3.8523,3.8102,3.8468,782077.65,2999067.096,6075
1.61518E+12,2021/3/8 4:00,EOS/USDT,3.8473,3.8499,3.8222,3.8453,611568.67,2347473.862,3780
1.61518E+12,2021/3/8 5:00,EOS/USDT,3.8462,3.8927,3.8462,3.8863,498270.95,1929458.053,5053
1.61518E+12,2021/3/8 6:00,EOS/USDT,3.8862,3.8925,3.8085,3.8188,1210557.21,4648332.135,10068
1.61519E+12,2021/3/8 7:00,EOS/USDT,3.8187,3.8407,3.745,3.7756,1381526.13,5228521.467,11247
1.61519E+12,2021/3/8 8:00,EOS/USDT,3.7758,3.7833,3.7372,3.7723,1157024.43,4350675.671,9062
1.61519E+12,2021/3/8 9:00,EOS/USDT,3.7731,3.7897,3.7336,3.7726,967176.2,3635832.25,6995
1.6152E+12,2021/3/8 10:00,EOS/USDT,3.7725,3.8777,3.7637,3.8312,2230914.27,8553350.454,16579
1.6152E+12,2021/3/8 11:00,EOS/USDT,3.8319,3.8347,3.7636,3.8106,1125442.69,4275500.285,9428
1.6152E+12,2021/3/8 12:00,EOS/USDT,3.811,3.8225,3.7825,3.7966,579694.88,2203575.619,4565
1.61521E+12,2021/3/8 13:00,EOS/USDT,3.7966,3.8563,3.7948,3.8469,1175976.14,4507161.801,7900
1.61521E+12,2021/3/8 14:00,EOS/USDT,3.8469,3.8738,3.8026,3.8354,1264197.68,4862461.443,8501
1.61522E+12,2021/3/8 15:00,EOS/USDT,3.8335,3.8711,3.8253,3.8449,1046926.48,4027755.21,6078
1.61522E+12,2021/3/8 16:00,EOS/USDT,3.8454,3.8631,3.8121,3.8221,773350.65,2966514.966,5807
1.61522E+12,2021/3/8 17:00,EOS/USDT,3.822,3.847,3.8214,3.8326,480114.88,1841195.892,3166
1.61523E+12,2021/3/8 18:00,EOS/USDT,3.8334,3.869,3.83,3.855,560634.81,2160669.914,3818
1.61523E+12,2021/3/8 19:00,EOS/USDT,3.8553,3.8869,3.8301,3.8746,756665.86,2922067.364,5963
1.61523E+12,2021/3/8 20:00,EOS/USDT,3.8743,3.8835,3.8528,3.8645,661531.6,2559334.535,4429
1.61524E+12,2021/3/8 21:00,EOS/USDT,3.8645,3.8709,3.8429,3.8533,555149.26,2139709.771,4326
1.61524E+12,2021/3/8 22:00,EOS/USDT,3.8538,3.8643,3.8396,3.8592,359228.57,1384224.589,4521
1.61524E+12,2021/3/8 23:00,EOS/USDT,3.8593,3.9048,3.8584,3.8981,626315.05,2434570.111,5495
1.61525E+12,2021/3/9 0:00,EOS/USDT,3.8991,3.9162,3.8554,3.8675,862024.74,3345727.531,6489
1.61525E+12,2021/3/9 1:00,EOS/USDT,3.8697,3.9311,3.85,3.8938,2160873.2,8401837.632,17194
1.61526E+12,2021/3/9 2:00,EOS/USDT,3.895,3.9298,3.8888,3.9152,1345468.66,5259310.378,29428
1.61526E+12,2021/3/9 3:00,EOS/USDT,3.9149,4.09,3.913,4.0564,3675171.28,14735541.58,28030
1.61526E+12,2021/3/9 4:00,EOS/USDT,4.0561,4.0688,3.9826,3.9895,2019432.94,8118933.676,36029
1.61527E+12,2021/3/9 5:00,EOS/USDT,3.9895,4.0467,3.9895,4.0344,794572.17,3195681.484,6706
1.61527E+12,2021/3/9 6:00,EOS/USDT,4.0343,4.046,3.9801,3.9802,934495.47,3749092.946,8407
1.61527E+12,2021/3/9 7:00,EOS/USDT,3.981,4.0134,3.958,3.9871,1167323.33,4648295.793,9974
1.61528E+12,2021/3/9 8:00,EOS/USDT,3.9876,4.0197,3.9778,4.0118,861793.33,3451692.91,8057
1.61528E+12,2021/3/9 9:00,EOS/USDT,4.0116,4.0566,4.0052,4.0088,1349972.17,5438662.885,9159
1.61528E+12,2021/3/9 10:00,EOS/USDT,4.0088,4.0685,3.9896,4.0301,1810980.94,7305974.531,12419
1.61529E+12,2021/3/9 11:00,EOS/USDT,4.0306,4.0434,4.0027,4.0319,809074.06,3256706.141,6575
1.61529E+12,2021/3/9 12:00,EOS/USDT,4.0319,4.0425,3.9501,3.9585,1208763.35,4827545.222,10751
1.61529E+12,2021/3/9 13:00,EOS/USDT,3.9585,4.0325,3.9547,4.025,688405.43,2755871.091,7383
1.6153E+12,2021/3/9 14:00,EOS/USDT,4.0247,4.0251,3.9937,4.0018,791351.21,3169813.25,5590
1.6153E+12,2021/3/9 15:00,EOS/USDT,4.0018,4.0146,3.9741,4.0083,773856.03,3087086.723,6060
1.61531E+12,2021/3/9 16:00,EOS/USDT,4.0092,4.0422,3.9711,4.0235,1362098,5464219.849,9593
1.61531E+12,2021/3/9 17:00,EOS/USDT,4.0241,4.0444,4.0082,4.023,647454.99,2610921.97,5540
1.61531E+12,2021/3/9 18:00,EOS/USDT,4.023,4.0398,4.0052,4.0272,505529.43,2035038.233,4168
1.61532E+12,2021/3/9 19:00,EOS/USDT,4.0267,4.1022,4.0187,4.0819,1425344.19,5797749.039,11200
1.61532E+12,2021/3/9 20:00,EOS/USDT,4.0821,4.0826,4.0578,4.075,745493.12,3035905.293,6072
1.61532E+12,2021/3/9 21:00,EOS/USDT,4.0755,4.1008,4.0569,4.0984,628567.44,2566761.689,5651
1.61533E+12,2021/3/9 22:00,EOS/USDT,4.0981,4.1632,4.0959,4.1407,1136108.71,4698233.06,10822
1.61533E+12,2021/3/9 23:00,EOS/USDT,4.1424,4.1838,4.1151,4.1673,982373.04,4071699.088,7494
1.61533E+12,2021/3/10 0:00,EOS/USDT,4.1653,4.188,4.1491,4.1542,1260899.18,5257808.07,8635
1.61534E+12,2021/3/10 1:00,EOS/USDT,4.1541,4.1874,4.0533,4.0811,1545891.62,6360456.257,14172
1.61534E+12,2021/3/10 2:00,EOS/USDT,4.0808,4.0808,3.922,3.9958,2897661.47,11567915.64,21323
1.61535E+12,2021/3/10 3:00,EOS/USDT,3.9966,4.0075,3.8939,3.9299,1727428.49,6832479.956,12699
1.61535E+12,2021/3/10 4:00,EOS/USDT,3.9301,3.9736,3.9001,3.9665,810739.19,3195485.615,6373
1.61535E+12,2021/3/10 5:00,EOS/USDT,3.9678,3.9697,3.9191,3.9622,710933.86,2809785.085,4813
1.61536E+12,2021/3/10 6:00,EOS/USDT,3.9626,3.9996,3.9516,3.9919,612428.01,2437486.365,4939
1.61536E+12,2021/3/10 7:00,EOS/USDT,3.9915,4.0281,3.9857,4.0131,988806.14,3962368.42,6856
1.61536E+12,2021/3/10 8:00,EOS/USDT,4.012,4.04,3.9912,4.0268,858957.05,3450200.256,6904
1.61537E+12,2021/3/10 9:00,EOS/USDT,4.0272,4.0439,3.9908,4.0314,990379.86,3977289.156,7687
1.61537E+12,2021/3/10 10:00,EOS/USDT,4.0328,4.0363,3.9851,3.9957,782744.65,3136503.351,7266
1.61537E+12,2021/3/10 11:00,EOS/USDT,3.9961,4.0112,3.9669,4.0017,915389.37,3653006.687,6911
1.61538E+12,2021/3/10 12:00,EOS/USDT,4.0029,4.0389,3.9957,4.0277,727014.36,2923387.448,5975
1.61538E+12,2021/3/10 13:00,EOS/USDT,4.028,4.0957,4.0161,4.0818,1384825.8,5633241.14,12304
1.61538E+12,2021/3/10 14:00,EOS/USDT,4.0818,4.0842,4.0453,4.0815,1261495.32,5126788.791,7367
1.61539E+12,2021/3/10 15:00,EOS/USDT,4.081,4.0955,4.0399,4.0662,947137.87,3854228.501,5937
1.61539E+12,2021/3/10 16:00,EOS/USDT,4.0666,4.0781,4.031,4.056,1056270.29,4283598.859,6438
1.6154E+12,2021/3/10 17:00,EOS/USDT,4.0576,4.123,4.0575,4.121,1638271.76,6710183.166,27006
1.6154E+12,2021/3/10 18:00,EOS/USDT,4.121,4.1331,4.0725,4.0905,1126921.92,4627637.166,7385
1.6154E+12,2021/3/10 19:00,EOS/USDT,4.0883,4.1215,4.0709,4.0751,917953.91,3764340.885,5366
1.61541E+12,2021/3/10 20:00,EOS/USDT,4.0755,4.0807,3.9877,4.004,1212217.12,4885310.707,10166
1.61541E+12,2021/3/10 21:00,EOS/USDT,4.0012,4.0399,3.9594,4.0321,1186939.84,4752517.558,8455
1.61541E+12,2021/3/10 22:00,EOS/USDT,4.03,4.086,4.0248,4.0828,677382.44,2743383.855,5071
1.61542E+12,2021/3/10 23:00,EOS/USDT,4.0837,4.0857,3.9824,3.991,977953.75,3931147.778,8157
1.61542E+12,2021/3/11 0:00,EOS/USDT,3.9893,4.0244,3.9421,3.9532,1290677.67,5137519.553,9735
1.61542E+12,2021/3/11 1:00,EOS/USDT,3.9544,3.972,3.9235,3.969,970725.39,3832457.972,7054
1.61543E+12,2021/3/11 2:00,EOS/USDT,3.9693,3.9897,3.9562,3.9888,781713.5,3104894.246,4742
1.61543E+12,2021/3/11 3:00,EOS/USDT,3.9872,4.0343,3.9781,4.0147,1045760.26,4190019.829,8109
1.61544E+12,2021/3/11 4:00,EOS/USDT,4.0143,4.0502,4,4.0153,1051121.36,4231050.768,7778
1.61544E+12,2021/3/11 5:00,EOS/USDT,4.0133,4.0208,3.9747,3.9853,537332.96,2146808.947,5214
1.61544E+12,2021/3/11 6:00,EOS/USDT,3.9848,4.0007,3.96,3.9972,881378.65,3505552.007,5804
1.61545E+12,2021/3/11 7:00,EOS/USDT,3.9958,4.0257,3.947,3.9522,738680.05,2947750.901,6330
1.61545E+12,2021/3/11 8:00,EOS/USDT,3.9523,3.9555,3.7001,3.8769,3723256.46,14375915.13,25501
1.61545E+12,2021/3/11 9:00,EOS/USDT,3.877,3.88,3.8349,3.8427,917985.47,3545664.033,6795
1.61546E+12,2021/3/11 10:00,EOS/USDT,3.8429,3.9052,3.8362,3.9007,949852.64,3680281.234,7312
1.61546E+12,2021/3/11 11:00,EOS/USDT,3.9002,3.9585,3.889,3.9567,1086298.77,4256224.546,8267
1.61546E+12,2021/3/11 12:00,EOS/USDT,3.9563,3.9588,3.9092,3.95,776393.9,3056924.094,6437
1.61547E+12,2021/3/11 13:00,EOS/USDT,3.9499,3.9986,3.9451,3.9819,831736.13,3307168.535,7607
1.61547E+12,2021/3/11 14:00,EOS/USDT,3.9836,3.996,3.9333,3.9505,1621459.61,6431238.577,34694
1.61547E+12,2021/3/11 15:00,EOS/USDT,3.9512,3.9647,3.8803,3.8958,1145607.46,4488948.889,8384
1.61548E+12,2021/3/11 16:00,EOS/USDT,3.8961,3.9585,3.8807,3.9474,1326233.54,5206731.289,33395
1.61548E+12,2021/3/11 17:00,EOS/USDT,3.9469,3.9509,3.8896,3.9051,885515.11,3464826.581,6407
1.61549E+12,2021/3/11 18:00,EOS/USDT,3.9042,3.9664,3.8984,3.96,690955.63,2721716.549,5765
1.61549E+12,2021/3/11 19:00,EOS/USDT,3.9608,3.969,3.9134,3.9207,648850.63,2558941.222,5571
1.61549E+12,2021/3/11 20:00,EOS/USDT,3.9223,3.972,3.9208,3.9505,681465.65,2692926.055,5216
1.6155E+12,2021/3/11 21:00,EOS/USDT,3.9512,3.9613,3.9263,3.9358,629448.92,2484250.429,6134
1.6155E+12,2021/3/11 22:00,EOS/USDT,3.9356,3.98,3.9356,3.9651,442670.91,1754594.381,4016
1.6155E+12,2021/3/11 23:00,EOS/USDT,3.9653,3.9861,3.9405,3.9532,720856.56,2857252.186,6863
1.61551E+12,2021/3/12 0:00,EOS/USDT,3.9536,3.974,3.8821,3.923,1176174.62,4618047.421,11920
1.61551E+12,2021/3/12 1:00,EOS/USDT,3.9235,3.9935,3.9146,3.965,1057670.86,4198741.547,9572
1.61551E+12,2021/3/12 2:00,EOS/USDT,3.9655,3.9682,3.9274,3.9479,637126.51,2515730.844,6326
1.61552E+12,2021/3/12 3:00,EOS/USDT,3.9481,3.9834,3.9468,3.9746,502007.34,1991630.584,4667
1.61552E+12,2021/3/12 4:00,EOS/USDT,3.9741,3.9774,3.9111,3.9186,925690.04,3639846.317,33027
1.61553E+12,2021/3/12 5:00,EOS/USDT,3.9185,3.958,3.9156,3.9537,731518.81,2882287.859,5947
1.61553E+12,2021/3/12 6:00,EOS/USDT,3.9533,3.9574,3.919,3.922,890724.99,3507693.624,5875
1.61553E+12,2021/3/12 7:00,EOS/USDT,3.922,3.9287,3.8988,3.9212,857507.58,3355946.122,7383
1.61554E+12,2021/3/12 8:00,EOS/USDT,3.9218,3.952,3.9069,3.9257,1185300.69,4652553.01,42599
1.61554E+12,2021/3/12 9:00,EOS/USDT,3.9255,3.94,3.9064,3.916,576748.39,2262631.879,5709
1.61554E+12,2021/3/12 10:00,EOS/USDT,3.9166,3.9175,3.8273,3.8751,1366970.53,5288445.189,11716
1.61555E+12,2021/3/12 11:00,EOS/USDT,3.875,3.8944,3.8457,3.8612,1025621.6,3972182.02,6029
1.61555E+12,2021/3/12 12:00,EOS/USDT,3.8609,3.8775,3.8301,3.8446,916795.44,3527678.267,6707
1.61555E+12,2021/3/12 13:00,EOS/USDT,3.8443,3.8443,3.6734,3.7461,4161398.73,15569684.63,31134
1.61556E+12,2021/3/12 14:00,EOS/USDT,3.746,3.7681,3.7067,3.7674,1165054.86,4357439.925,8845
1.61556E+12,2021/3/12 15:00,EOS/USDT,3.7684,3.8009,3.7452,3.789,1415124.91,5330869.679,7409
1.61556E+12,2021/3/12 16:00,EOS/USDT,3.79,3.8182,3.7747,3.7971,878338.37,3337854.31,5906
1.61557E+12,2021/3/12 17:00,EOS/USDT,3.798,3.8061,3.7704,3.7812,556509.75,2111705.793,4099
1.61557E+12,2021/3/12 18:00,EOS/USDT,3.7802,3.8294,3.7702,3.8134,718895.49,2735312.855,4240
1.61558E+12,2021/3/12 19:00,EOS/USDT,3.8139,3.8204,3.7689,3.7746,740839.31,2809525.825,4131
1.61558E+12,2021/3/12 20:00,EOS/USDT,3.7743,3.7965,3.7475,3.7877,808558.56,3049504.774,6262
1.61558E+12,2021/3/12 21:00,EOS/USDT,3.7878,3.805,3.7651,3.7868,621710.23,2355623.189,4116
1.61559E+12,2021/3/12 22:00,EOS/USDT,3.7858,3.8038,3.7735,3.7954,770534,2919026.049,3694
1.61559E+12,2021/3/12 23:00,EOS/USDT,3.7956,3.803,3.7641,3.7828,1032299.72,3898036.278,4918
1.61559E+12,2021/3/13 0:00,EOS/USDT,3.7822,3.7834,3.7147,3.737,989245.82,3700128.544,6762
1.6156E+12,2021/3/13 1:00,EOS/USDT,3.7381,3.7476,3.6787,3.7073,1004403.2,3721175.763,7635
1.6156E+12,2021/3/13 2:00,EOS/USDT,3.7086,3.7587,3.704,3.7544,528716.57,1973706.545,4578
1.6156E+12,2021/3/13 3:00,EOS/USDT,3.7543,3.7986,3.7498,3.7759,595726.17,2250498.873,5307
1.61561E+12,2021/3/13 4:00,EOS/USDT,3.7757,3.7961,3.7554,3.7829,533714.39,2015541.174,4262
1.61561E+12,2021/3/13 5:00,EOS/USDT,3.7831,3.8149,3.7766,3.8133,633599.89,2408237.876,5994
1.61562E+12,2021/3/13 6:00,EOS/USDT,3.8143,3.835,3.7997,3.8331,495663.21,1893737.519,5825
